Artiste,Annee,Album,Url,Style,test
Motionless in White,2019,Disguise,https://www.azlyrics.com/lyrics/motionlessinwhite/thoughtsprayers.html,Rock\Alternatif,Fuck  I dont want this I dont need this I dont give a single fuck about your thoughts and prayers Salvation in destruction And I am the apostle of pain Theres more money in tragedy and more net worth in self pity So youre doubling down inside of your screen Hiding behind attention you seek  Theres nowhere left for you to hide the bodies  Dont pray for me when youre the one to blame Dont think of me when you go up in flames Dont pray for me when youre the one enslaved No miracles just fantasy  So spare me your pity symphony Wake up and get up off your knees Handcuffed by Sunday fallacy Crucify the saint in your soul  An addict for plaudit you get your crucifix  Dont pray for me when youre the one to blame Dont think of me when you go up in flames Dont pray for me when youre the one enslaved Dont wish me well in your fantasy Dont pray for me  You know the dead cant hear you The holy well is dry So when you face the truth Open your fuckin eyes  Preying on the violence You fabricate a script Preaching to fill your pockets But your god is counterfeit  You love to play the victim Can I get an amen Yet you canonize yourself While you wear this crown of shit  Dont pray for me when youre the one to blame Dont think of me when you go up in flames Dont pray for me when youre the one enslaved No miracles just fantasy  You get what you pray for You dont get anything playing the part when its insincere So give up the pain give up the game Just give up the holy ghost You wont get what you pray for wont get what you pray for Wont get what you pray for  Fuck   
Eminem,2009,Relapse,https://www.azlyrics.com/lyrics/eminem/3am.html,rap,Oh oh oh oh oh ooh  There is no escaping Theres no place to hide You scream quotSomeone save mequot But they dont pay no mind But they dont pay no mind Goodnight goodbye  Youre walkin down a horror corridor Its almost 4 in the morning and youre in a Nightmare its horrible Right theres the coroner Waiting for ya to turn the corner so he can corner ya Youre a goner hes onto ya Out the corner of his cornea he just saw you run All you want is to rest cause you cant run anymore youre done All he wants is to kill you in front of an audience While everybody is watching in the party applauding it  Here I sit while Im caught up in deep thought again Contemplating my next plot again Swallowing a Klonopin while Im nodding in and out on the ottoman At the Ramada Inn holdin on to the pill bottle then Lick my finger and swirl it round the bottom and make sure I got all of it  Wake up naked at McDonalds with Blood all over me Dead bodies behind the counter shit Guess I must have just blacked out again Not again  Its 3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em I said Its 3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em  Sitting nude in my living room Its almost noon I wonder whats on the tube Maybe theyll show some boobs Surfin every channel until I find Hannah Montana Then I reach for the aloe and lanolin Bust all over the wall paneling Dismantlin every candle On top of the fireplace mantel and Grab my flannel and my bandanna then Kiss the naked mannequin man again You can see him standin in my front window if you look in  Im just a hooligan whos used to usin hallucinogens Causin illusions again Brain contusions again Cutting and bruisin the skin Razors scissors and pins Jesus when does it end Phases that I go through Dazed and Im so confused Days that I dont know who Gave these molecules to Me What am I gon do Hey the prodigal son The diabolical one Very methodical when I slaughter them  Its 3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em I said Its 3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em  She puts the lotion in the bucket it puts the lotion on the skin Or else it gets the hose again She puts the lotion in the bucket it puts the lotion on the skin Or else it gets the hose again  I cut and I slash slice and gash Last night was a blast I cant quite remember when I had that Much fun off a half pint of the Jack My last Vic and a half A flashlight up Kim Kardashians ass  I remember the first time I dismembered a family member December I think it was I was havin drinks with my cousin I wrapped him in Christmas lights pushed him into the stinkin tub Cut him up into pieces and just when I went to drink his blood I thought quotI oughta drink his bath water that oughta be funquot Thats when my days of serial murder manslaughter begun The sight of blood excites me that might be an artery son Your blood curdling screams just dont seem to bother me none Its 3 AM and here I come so you should probably run A secret passageway around here man theres got to be one Oh no theres probably none He can scream all that he wants Top of his lungs but aint no stoppin me from choppin him up up Cause its  3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em I said Its 3 AM in the mornin Put my key in the door and Bodies layin all over the floor and I dont remember how they got there But I guess I mustve killed em killed em  Yo yo ayo Evil rise Yo yo ayo Evil rise Yo yo ayo Evil rise Yo yo ayo Evil rise Evil rise Evil rise   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/mylady.html,rap,2 records hard to find so I thought Id start this rhyme witha couple bars and lines of leavin it all behind Ive had all the dimes and all are fine but now I need the one to call her mine Ya know that girl that everybody wants but cant have fat ass nice ass high class I get the last laugh now cause she under my arm Lay down hittin L lookin up at the stars  I tell her listen I aint gonna do you wrong forget what you hearin on my songs My always is gone Im a be real with ya Recently Ive been lookin at the big picture Perfectly framed see the way Im workin the game Take my name Im a share all my fortune and fame Beauty or brains girl you all the above True player for real But now Im fallin in love  iChorusi Im bout to get high with my lady ix6i  You used to the bullshit the dudes put you through it Cupid never shot up such a nuisence see with me my love is with the music But baby you can be the next to it my boys say Im stupid I need to move along And when we fight I hope you use this song to get it right My moms is gettin jealous how I feel about her and the fellas say I could deal without her See baby I aint playin around I dont need cupid dude could have aimed at the ground cause thats real real Just had to tell you how I feel and the party tonights goin crazy but Im just here with my baby I love the way that she makes me Im a just gonna kick it with her and break trees  iChorusi Im bout to get high with my lady ix6i   
Justin Bieber,2013,Journals,https://www.azlyrics.com/lyrics/justinbieber/whatshatnin.html,pop,Pull up hop out like whats hatnin Whats that honey whats that  I pull up and then I hop out like whats hatnin I knock on the door she know who it is whats hatnin She wanna roll we bout to go whats hatnin We took off in that UFO like whats hatnin  Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it whatever happens just happens Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it you got it girl whats hatnin  iFuturei Do you wanna scream and shout But I dont wanna fight babe I guess thats why Im leavin now I cant do nothin right babe Whats hatnin  Arguin wont fix the problem talk with me and baby we can solve it Be real with me no other option no other option no other option No arguin wont fix the problem talk with me baby we can solve it Be real with me no other option no other option no other option  iJustini We just need forgiveness Baby let me get to business I just I just wanna give it to you Girl lets pick up where we started We dont need to worry bout it We just wanna have fun tonight  I pull up and then I hop out like whats hatnin I knock on the door she know who it is whats hatnin She wanna roll we bout to go whats hatnin We took off in that UFO like whats hatnin  Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it whatever happens just happens Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it you got it girl whats hatnin  iJustini Hey love what you waiting for Ive been waiting for a girl like you for a long long long long time now Hey love hey love hey love Dont throw it away dont throw it away dont dont throw it away  Arguin wont fix the problem Talk with me and baby we can solve it Be real with me aint no other option no other option no other option No arguin wont fix the problem Talk with me and baby we can solve it Be real with me aint no other option no other option no other option  I pull up and then I hop out like whats hatnin I knock on the door she know who it is whats hatnin She wanna roll we bout to go whats hatnin We took off in that UFO like whats hatnin  Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it whatever happens just happens Whats hatnin whats hatnin baby girl whats hatnin Dont talk about it just be about it you got it girl whats hatnin  Girl you my blessin With you undressin Whats hatnin whats hatnin whats hatnin whats hatnin whats hatnin Future   
Eminem,2018,Kamikaze,https://www.azlyrics.com/lyrics/eminem/theringer.html,rap,iplane crashingi  Yeah yo Im just gonna write down my first thoughts and see where this takes me cause I feel like I wanna punch the world in the fuckin face right now  Yeah let me explain just how to make greatness Straight out the gate Im bout to break it down Aint no mistakes allowed but make no mistake Im bout To rape the alphabet I may raise some brows If I press the issue just to get the anger out brrr Full magazine could take Staples out Savage but aint thinkin bout no bank account But bitch Im off the chain like Kala Brown  Motherfucker shut the fuck up when Im talkin lil bitch Im sorry wait whats your talent Oh critiquin my talent Oh bitch I dont know who the fuck yall are To give a subpar bar even have an opinion or view You mention me millions of views attention in news I mention you loselose for me winwin for you Billions of views your ten cents are two Skim through the music to give shit reviews To get clicks but bitch you just lit the fuse Dont get misconstrued business as us Shitlist renewed so get shit to do Or get dissed cause I just dont get what the fuck half the shit is that youre listenin tto Do you have any idea how much I hate this choppy flow Everyone copies though Probably no Get this fuckin audio out my Audi yo adios I can see why people like Lil Yachty but not me though Not even dissin it just aint for me All I am simply is just an MC Maybe quotStanquot just isnt your cup of tea Get it Maybe your cups full of syrup and lean Maybe I need to stir up shit Preferably shake the world up if it were up to me Paul wants me to chill yall want me to ill I should eat a pill probably I will Old me killed the new me watch him bleed to death I breathe on the mirror I dont see my breath Possibly Im dead I must be possessed Like an evil spell Im EVIL evil but spelled  Jam a Crest Whitestrip in the tip of my dick with an ice pick Stick it in a vice grip hang it on a spike fence Bang it with a pipe wrench While I take my ballsack and flick it like a light switch Like vicepresident Mike Pence Back up on my shit in a sidekick as I lay it on a spike strip  These are things that Id rather do than hear you on a mic Since ninetenths of your rhyme is about ice and Jesus Christ man how many times is someone gonna fuck on my bitch Fuck my side chick  You wont ever see Em icy but as cold as I get on the MIC I polarize shit so the Thames might freeze And your skull might split like I bashed you upside it Bitch I got the club on smash like a nightstick yeah  Turn down for what I aint loud enough Nah turn the valium up Cause I dont know how Im gonna get your mouths to shut Now when it doesnt matter what caliber I spit at Ill bet a hundred thousand bucks Youll turn around and just be like quotMan how the fuck sourpuss gonna get mad just cause his album sucks And now he wants to take it out on usquot oohooh  But last week an exfan mailed me a copy Of The Mathers LP to tell me to study Itll help me get back to myself and shell love me oohooh I mailed the bitch back and said if I did that Id just be like everyone else in the fucking industry Especially an effing Recovery clone of me  So fingerbang chicken wang MGK Igg Azae Lil Pump Lil Xan imitate Lil Wayne I should aim at everybody in the game pick a name Im fed up with being humble And rumor is Im hungry Im sure you heard bumblings I heard you wanna rumble like an empty stomach I heard your mumblin but its jumbled in mumbojumbo The era that Im from will pummel you Thats what its comin to What the fuck youre gonna do when you run into it Im gonna crumble you and Ill take a number two And dump on you if you aint Joyner If you aint Kendrick or Cole or Sean then youre a goner Im bout to bring it to anyone in this bitch who want it I guess when you walk into BK you expect a Whopper You can order a Quarter Pounder when you go to McDonalds But if youre lookin to get a porterhouse you better go get Revival But yall are acting like I tried to serve you up a slider Maybe the vocals should have been autotuned And you would have bought it But sayin I no longer got it Cause you missed a lot and never caught it Cause it went over your head because youre too stupid to get it Cause youre mentally retarded but pretend to be the smartest With your expertise and knowledge but youll never be an artist And Im harder on myself than you could ever be regardless What Ill never be is flawless all Ill ever be is honest Even when Im gone theyre gonna say I brought it Even when I hit my forties like a fuckin alcoholic With a bottle full of malt liquor But I couldnt bottle this shit any longer The fact that I know that Ima hit my bottom If I dont pull myself from the jaws of defeat and rise to my feet I dont see why yall even started with me I get in beefs my enemies die I dont cease fire til at least all are deceased Im east side never be caught slippin Now you see why I dont sleep Not even a wink I dont blink I dont doze off I dont even nod to the beats I dont even close my fuckin eyes when I sneeze  quotAw man That BET cypher was weak it was garbage The Thing aint even orangeâoh my God thats a reachquot Shout to all my colorblind people each and every one of yall If you call a fire engine green aquamarine Or you think water is pink quotDawg thats a datequot quotLooks like an olive to mequot quotLook theres an applequot quotNo its not its a peachquot  So fingerbang Pootie Tang Burger King Gucci Gang dookie dang Charlamagne gonna hate anyway Doesnt matter what I say Give me Donkey of the Day What a way for 2018 to get underway But Im gonna say everything that I wanna say Welcome to the slaughterhouse bitch yeah Invite them in like a One A Day Im not done preach Cause I feel like the beast of burden That line in the sand was it even worth it Cause the way I see people turnings Is makin it seem worthless Its startin to defeat the purpose Im watchin my fan base shrink to thirds And I was just tryin to do the right thing but word Has the court of public opinion reached a verdict Or still yet to be determined Cause Im determined to be me critiqued or worshiped But if I could go back Id at least reword it And say I empathize with the people this evil serpent Sold the dream to that hes deserted  But I think its workin These verses are makin him a wee bit nervous And hes too scurred to answer me with words Cause he knows that he will lyrically get murdered But I know at least hes heard it Cause Agent Orange just sent the Secret Service To meet in person to see if I really think of hurtin him Or ask if Im linked to terrorists I said quotOnly when it comes to ink and lyricistsquot But my beef is more media journalists Hold up hold up hold upâ I said my beef is more meaty a journalist Can get a mouthful of flesh And yes I mean eating a penis Cause they been pannin my album to death So I been givin the media fingers Dont wanna turn this to a counseling sesh But they been puttin me through the ringer So I aint ironin shit out with the press But I just took this beat to the cleaners   
Falling In Reverse,2017,Coming Home,https://www.azlyrics.com/lyrics/fallinginreverse/hangingon.html,metal,Last night I dreamed of you again You swim your way up through my veins Into my soul until youve reached my brain You are the greatest part of me So if dreamings the only time youre near Then waking up will be my nightmare  And at that very moment I jumped out of my bed Trying to remember all the things you said quotRonnie I adore you but nothing really lasts foreverquot  You gotta let me know Dont leave me hanging And complicate it All we are is setting ourselves up to fall apart Dont leave me hanging on  I am a lesson you will learn Id take away your pain and hurt But Im not strong enough to be your cure I am the battle you will lose You think that you are saving me But Im the one thats saving you so  And at that very moment you appeared in my bed Looked you in your eyes and then I finally said quotBaby I adore you but this aint gonna last foreverquot  You gotta let me know Dont leave me hanging And complicate it All we are is setting ourselves up to fall apart Dont leave me hanging on  This is all I have to offer Sacrifice me on your altar Like a lamb to the slaughter Slit my throat Ill die with honor This is all I have to offer Sacrifice me on your altar Like a lamb to the slaughter Slit my throat Ill die with honor Slit my throat Ill die with honor  Dont leave me hanging And complicate it All we are is setting ourselves up to fall apart Dont leave me hanging on  This is all I have to offer Sacrifice me on your altar Like a lamb to the slaughter Slit my throat Ill die with honor This is all I have to offer Sacrifice me on your altar Like a lamb to the slaughter  Dont leave me hanging on   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/bde.html,rap,iVerse 1i I never take a day off work around the clock My engineer gettin paid off Rock like aseop light the weed and take off So high I cannot see Adolf  Now I got these rappers all breakin up a sweat Cause everytime I get up on the mic I come correct And I learned it from the best always dressed in something fresh Lookin for a little dime big butt and nice chest  Yes they heard I used to rock guess But now Im rocking clothes that aint in the stores yet Travel back in time Im in a vortex Trying to make it work out think I need more reps  Used to take the bus now the boy board jets Cause kids got me buzzing like a fucking hornet They say I got next tell em that I got now Its all Disney boy my family proud  Make em say ow make em say oh The hoes that tell me yes the same ones that tell ya no Whoa I aint just an average joe Way above the average flow boy my life is most dope  iChorusi No matter where life takes me find me with a smile Pursuit to be happy only laughing like a child I never thought life would be this sweet It got me cheesing from cheek to cheek  And I aint gonna wait for nothing cause that just aint my style Life couldnt get better this gon be the best day ever  iVerse 2i If it aint about the dream than it aint about me Gon a couple four weeks without a good nights sleep Imagination making musical creation The journey that Im facing plus the paper that Im chasing  Got me crazy after sane with the lames I see you hating But theres nothing that can change it thumbs up Im maintaining No complaining when its raining Ill be in another zone Move out my mothers home to a world I call my own  I aint gonna play around no more Find the difference from the ground and the floor If we gotta fight Ill be down for the war Thumbs up homie Ill be sure  iChorusi No matter where life takes me find me with a smile Pursuit to be happy only laughing like a child I never thought life would be this sweet It got me cheesing from cheek to cheek  And I aint get away for nothing cause that just aint my style Life couldnt get better this gon be the best day ever   
Eminem,2014,Shady XV,https://www.azlyrics.com/lyrics/eminem/gutsoverfear.html,rap,iEminemi Feels like a close its coming to Fuck am I gonna do Its too late to start over This is the only thing I thing I know  iEminemi Sometimes I feel like all I ever do is Find different ways to word the same old song Ever since I came along From the day the song called quotHi My Name Isquot dropped  Started thinkin my name was Fault Cause any time things went wrong I was the one who they would blame it on The media made me the equivalent of a modernday Genghis Khan Tried to argue it was only entertainment dog  Gangster Nah courageous balls Had to change my style they said Im way too soft And I sound like AZ and Nas out came the claws And the fangs been out since then But up until the instant that I went against it It was ingrained in me that I wouldnt amount to a shit stain I thought No wonder I had to unlearn everything my brain was taught  quotDo I really belong in this gamequot I pondered I just wanna play my part should I make waves or not So back and forth in my brain the tugowar wages on And I dont wanna seem ungrateful or disrespect the art form I was raised upon But sometimes you gotta take a loss And have people rub it in your face before you get made pissed off  You keep pluggin its your only outlet And your only outfit so you know theyre gonna talk about it Better find a way to counter it quick and make it ah  Feel like Ive already said this a kabillion eighty times How many times can I say the same thing different ways that rhyme What I really wanna say is if theres anyone else that can relate to my story Bet you feel the same way I felt when I was in the same place you are When I was afraid to  iSiai I was a afraid to make a single sound Afraid I would never find a way out Afraid Id never be found my dream I dont wanna go another round but I wont  An angry mans power will shut you up Trip wires fill this house with tiptoed love Run out of excuses for everyone So here I am and I will not run  Guts over fear the time is near Guts over fear might shed a tear For all the times I let you push me round I let you keep me down Now I got guts over fear guts over fear  iEminemi Feels like a close its coming to Fuck am I gonna do Its too late to start over This is the only thing I thing I know  iEminemi I know what it was like I was there once single parents Hate your appearance did you struggle to find your place in this world And the pain spawns all the anger on  But it wasnt til I put the pain in song learned who to aim it on That I made a spark started to spit harder Shitlearned how to harness it while the reins were off  And there was a lot of bizarre shit but the crazy part Was soon as I stopped saying quotI gave a fuckquot Haters started to appreciate my art  And it just breaks my heart to look at all the pain I caused But what am I gonna do when the rage is gone And the lights go out in that trailer park  And the window is closing and theres nowhere else that I can go with flows And Im frozen cause theres no more emotion for me to pull from Just a bunch of playful songs that I make for fun  So to the break of dawn Here I go recycling the same old song But Id rather make quotNot Afraid 2quot Than make another motherfucking quotWe Made Youquot uh  And I dont wanna seem indulgent when I discuss my lows and my highs My demise and my uprise pray to God I just opened enough eyes later on Gave you the supplies and the tools to hopefully use thatll make you strong Enough to lift yourself up when you feel like I felt  Cause I cant explain to yall how dang exhausted my legs felt Just havin to balance my dang self When on eggshells I was made to walk But thank you ma cause that gave me the Strength to cause Shadymania So when they empty that stadium Least I made it out of that house and found a place in this world when the day was done  So this is for every kid who alls they ever did was dreamt of one day just getting accepted I represent him or her anyone similar you are the reason that I made this song And everything youre scared to say dont be afraid to say no more From this day forward just let them aholes talk Take it with a grain of salt and eat their fuckin faces off  The legend of the angry blonde lives on through you when Im gone And to think I was a  iSiai I was a afraid to make a single sound Afraid I would never find a way ooout Afraid Id never be found my dream I dont wanna go another round but I wont  An angry mans power will shut you up Trip wires fill this house with tip toed love Run out of excuses for everyone So here I am and I will not run  Guts over fear the time is near Guts over fear might shed a tear For all the times I let you push me round I let you keep me down Now I got guts over fear guts over fear   
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/purity.html,metal,Maze Psychopathic daze I create this waste Back away from tangents on the verge of drastic ways Cant escape this place I deny your face Sweat gets in my eyes I think Im slowly dying  Put me in a homemade cellar Put me in a hole for shelter Someone hear me please All I see is hate I can hardly breathe And I can hardly take it  Hands on my face overbearing I cant get out Hands on my face overbearing I cant  Lost Ran at my own cost Hearing laughter scoffed Learning from the rush Detached from such and such Bleak All around me weak Listening incomplete I am not a dog but Im the one youre dogging  I am in a buried kennel I have never felt so final Someone find me please losing all reserve I am fucking gone I think Im fucking dying  Hands on my face overbearing I cant get out Hands on my face overbearing I cant  You all stare but youll never see Theres something inside me You all stare but youll never see Theres something inside me You all stare but youll never see Theres something inside me You all stare but youll never see Theres something in you I despise  Cut me Show me Enter I am willing and able And never any danger to myself Knowledge in my pain knowledge in my pain Or was my tolerance a phase Empathy out of my way  I cant die I cant die I cant die I cant die  You all stare but youll never see Theres something inside me You all stare but youll never see Theres something inside me You all stare but youll never see Theres something inside me You all stare but youll never see Theres something in you I despise  Despise Despise  Purity Purity Purity Purity Purity Purity Purity Purity   
Eminem,2010,Recovery,https://www.azlyrics.com/lyrics/eminem/wtp.html,rap,Yeah Oh Get up Where my dreads at I said get up You know what happens when Im around man Lets go  Better watch out now Here we come come And we aint stoppin until We see the mornin sun sun So give us room to do our thing Cause we aint come to hurt no one one So everybody come and get up on the floor Now and grab someone one  Man first of all Im a boss I just wanna get that across Man even my dentist hates when I floss Pull up to the club in a Pinto like its a Porsche Garbage bag for one of the windows Spraypainted doors with the flames on em Michigan plates and my names on em Baby Shadys here come and get him If you dames want him But he aint stupid so quit tryna run them games on him Hes immune to Cupid why you tryna put your claims on him Cause you wont do to me what you did to the last man Now climb in back try not to kick over the gas can Theres a half a gallon in it that could be our last chance We have of just gettin home now can I get that lap dance Shes got a tattoo of me right above her ass man In the streets of Warren Michigan we call em tramp stamps That means she belongs to me time to put the damn clamps Down and show this hussy whos the man Now get amped dance  Now you can do this on your own But everyone knows that no one likes to be alone So get on the floor and grab somebody Aint nothin but a white trash party So lets have us a little bash And if anyone asks It aint no one but us trash You dont know you better ask somebody Cause were havin a white trash party  Pull a fifth of Bacardi from outta my underwear And walk around the party without a care Like a body without a head Lookin like a zombie from Night of the Livin Dead And tomorrow Ill probably still be too high to get outta bed Til I feel like I been hit with the sharp part of the hammer Mixin Hennessy and Fanta with Pepto and Mylanta I shoot the gift like Im hollerin quotDie Santaquot Missed the tree and hit Rudolph and two innocent bystanders So quit tryna play the wall like you Paul And get on the floor when the beat drops and stop stallin They call me the Stephon Marbury of rap darlin Cause as soon as they throw on some R Kelly I start ballin Makin it rain for the ladies in the minis But Im not throwin ones fives tens or even twenties Im throwin quarters nickels dimes pennies up at skinnies Man I do this for them bunnies up at Dennys From the north east and west but when It comes to them trailers in them South Parks Muffle it cause homie that hoods tighter than Kennys So ladies if your belly buttons not an innie then Im outtie Now hop in my minivan lets get rowdy Cmon  Now you can do this on your own But everyone knows that no one likes to be alone So get on the floor and grab somebody Aint nothin but a white trash party So lets have us a little bash And if anyone asks It aint no one but us trash You dont know you better ask somebody Cause were havin a white trash party  Now whether youre black white or purple If youre misunderstood But you dont give a fuck You aint doin shit that you should Long as you know youre up to evil And youre no damn good Get on the floor man and rep your hood Now honey dont let them pricks trip We should make a quick dip And go do some donuts in the hospital parkin lot Cause girl I got a sick whip Kick the back window outta my Gremlin Put two milk crates in the trunk Rip out the stick shift and Make a fiveseater Ill be damned if I feed a chick It aint like me to split a piece of dry pita Ill be the SL to the IM to the SHADY And I dont need a tank top to be a wife beater Ill rip a tree out the ground And flip it upside down Fore I turn over a new leaf clown Ill tell you now Im so raw I still need to unthaw You feel me yall I shut the club down like Drake in the mall But baby a body like thats against the law You the baddest little chain with the blades I ever saw Coleslaw containers empty straw wrappers and all You got more junk in your trunk than I do in my car Now get up  Now you can do this on your own But everyone knows that no one likes to be alone So get on the floor and grab somebody Aint nothin but a white trash party So lets have us a little bash And if anyone asks It aint no one but us trash You dont know you better ask somebody Cause were havin a white trash party   
Slipknot,2014,.5: The Gray Chapter,https://www.azlyrics.com/lyrics/slipknot/override.html,metal,The ghosts have given up Familiar haunts have had enough Too much thought will give you doubt And now they found you Its safer in a cage They cant tell you what to say All your dreams come with a price so they own you But what did you expect Was it too much to protect Did you understand they had selfish intentions When they were pulling you in opposite directions  You dont know the hell thats coming Everybody get on the ground You dont know the hell thats coming Everybody get on the ground We are the override We are the override  The dead dont know the dead are lonely A fascination fades When this mercy execution says its over You follow as preferred Now their plans are undeterred Who can break their need to supersede Its over Even hate starts out as love Sometimes when its all you want Maybe satisfaction will take you for granted When all thats left is the emotion you abandoned  You dont know the hell thats coming Everybody get on the ground You dont know the hell thats coming Everybody get on the ground We are the override We are the override  You clawed out from nothing and I sent you back Fought to the metal and laws what you lacked Covered in sores  you cannot be the one You are the answer to why we have risen You are not the way You are judged to be afraid You are simple and unchanged We believe you should give up Give up Give up Satisfaction will take you for granted When all thats left is a life you abandoned  You dont know the hell thats coming Everybody get on the ground You dont know the hell thats coming Everybody get on the ground We are the override We are the override  Give up ix9i   
Eminem,2017,Revival,https://www.azlyrics.com/lyrics/eminem/river.html,rap,iEd Sheerani Ive been a liar been a thief Been a lover been a cheat All my sins need holy water feel it washing over me Well little one I dont want to admit to something If all its gonna cause is pain Truth and my lies right now are falling like the rain So let the river run  iEminemi Hes comin home with his neck scratched to catch flack Sweat jackets and dress slacks mismatched On his breaths Jack hes a sex addict And she just wants to exact revenge and get back Its a chess match shes on his back like a jetpack Shes kept track of all his Internet chats And guess who just happens to be movin on to the next Actually just shit on my last chick and she has what my ex lacks Cause she loves danger psychopath And you dont fuck with no mans girl even I know that But shes devised some plan to stab him in the back Knife in hand says their relationships hangin by a strand So shes been on the web lately Says maybe shell be my Gwen Stacy to spite her man And I know shes using me to try to play him I dont care Hi Suzanne but I shoulda said quotBye Suzannequot After the first night but tonight I am  iEd Sheerani Ive been a liar been a thief Been a lover been a cheat All my sins need holy water feel it washing over me Well little one I dont want to admit to something If all its gonna cause is pain The truth and my lies now are falling like the rain So let the river run  iEminemi Onenight stand turned to a twonight stand It was quotcome sunlight scramquot now we hug tight and  He found out now she feels deserted and used Cause he left so what He did it first to her too Now how am I supposed to tell this girl that were through Its hard to find the words Im aloof nervous and Sue Dont want this to hurt but what you deserve is the truth Dont take it personal I just cant say this in person to you So I revert to the studio like holeinthewall diners Dont have to be reserved in a booth I just feel like the person who Im turning intos Irreversible I preyed on you like its church at the pew And now that I got you I dont want you Took advantage in my thirst to pursue Why do I do this dirt that I do Get on my soapbox and preach my sermon and speech Detergent and bleach is burnin the wound Cause now with her in the womb We cant bring her in this world shoulda knew To use protection fore I bit into your forbidden fruit Fuck  iEd Sheerani Ive been a liar been a thief Been a lover been a cheat All my sins need holy water feel it washing over me Well little one I dont want to admit to something If all its gonna cause is pain The truth and my lies now are falling like the rain So let the river run  iEminem Ed Sheerani My names ooh my names ooh River ooh river run Call me ooh call me ooh River ooh well let the river run  iEminemi Always the bridesmaid never âThe bride heyâ Fuck can I say If life was a highway And deceit was an enclave Id be swerving in five lanes Speeds at a high rate like Im slidin on ice maybe Thats why I may have came at you sideways I cant keep my lies straight But I made you terminate my baby This love triangle left us in a wreck tangled What else can I say It was fun for a while Bet I really woulda loved your smile Didnt really wanna abort but fuck it Whats one more lie to tell our unborn child  iEd Sheeran Eminemi Ive been a liar been a thief Been a lover been a cheat All my sins need holy water feel it washing over me Well little one Im sorry I dont want to admit to something I fucked up If all its gonna cause is pain The truth and my lies now are falling like the rain So let the river run   
Bring Me The Horizon,2010,"There Is A Hell, Believe Me I've Seen It. There Is A Heaven, Let's Keep It A Secret",https://www.azlyrics.com/lyrics/bringmethehorizon/blacklist.html,metal,So just like that youre fucking dead and gone You can only wear a crown of thorns for so long We built an empire and you took the throne But you built it from bayonets and sat there alone So just like that youre fucking dead and gone You can only wear a crown of thorns for so long We built an empire and you took the throne But you built it from bayonets and sat there alone  I hope your queen was worth it Do you still serve her on your knees Because you sat when the world was at your feet Just slept while we lived the dream  You wont miss the water Till the river runs dry You wont miss the sunset Till it burns out the sky You wont miss what you have Till its finally lost But you dont miss a bastard When youre bearing his fucking cross  Blacklist Nothing but a blacklist With friends like you Theres no need for enemies With friends like you Theres no need for anything  Blacklist Youre nothing but a blacklist  Well truth be told Im a little bit gutted I mean you were always a prick But we still seemed to love you We started this together and it should have stuck But theres no room for a useless miserable fuck Well I know I was a cunt in the final days It just filled me with venom filled me with rage To see someone not give a shit Despite of all of this I wont see you around I couldnt give a fuck Id rather slit my wrists than keep in touch Youre on my blacklist and theres nothing left to say Were finished breaking our bones dragging dead fucking weight  Blacklist Nothing but a blacklist With friends like you Theres no need for enemies With friends like you Theres no need for anything  Blacklist Youre nothing but a blacklist  I wont see you around I couldnt give a fuck Id rather slit my wrists than keep in touch Youre on my blacklist and theres nothing left to say Were finished breaking our bones dragging dead fucking weight  I wont see you around I couldnt give a fuck Id rather slit my wrists than keep in touch Youre on my blacklist and theres nothing left to say Were finished breaking our bones dragging dead fucking weight   
