Artiste,Annee,Album,Url,Style,test
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/liberate.html,metal,Liberate my madness  One of me all of you  Liberate my madness  I just want to  Liberate my madness  One of me all of you  Liberate my madness   Section off myself  Put a wall up What the hell have I done  Keep the dog at bay  Survive by saving me  Values and the game  Not a fuckup Not a part of your lie  I am one I am all Im above and beyond   Stand off of the shit Back off or Ill spit So soft you forget  Your garbage in is garbage out  You dont give a shit  I wont play the fit  Get off get on this  Your garbage in is garbage out   Liberate my madness   Liberate my madness  One of me all of you  Liberate my madness  I just want to  Liberate my madness  One of me all of you  Liberate my madness   I am not ashamed  What is vital isnt always humane  You can break in vain  But you cant break away  Even in my face  Lotta bullshit not alotta the truth  I cant see from here  But I can smell your fear   Back off of the shit  Stand off or Ill spit  So soft you forget  Your garbage in is garbage out  You dont give a shit  I wont play the fit  Get off get on this  Your garbage in is garbage out   Saved  Youre such a slave  I dont expect a name  You dont care  I wasnt a witness  I cant be a part of a system such as this   Hard eyes  Glow right  In my darkness again  With the sickness renegade sisters blisters  Salivate litigate liberate madness sadness  Fuck this  How long have I had this  I dont need this  Outta my business  Insert engage betrayed my God  Fraud   Liberate my madness  One of me all of you  Liberate my madness  I just want to Liberate my madness  One of me all of you  Liberate my madness   
Slipknot,2014,.5: The Gray Chapter,https://www.azlyrics.com/lyrics/slipknot/goodbye.html,metal,Come on over Come unglued Its not easy To see all of you  Help yourselves Help is on the way Well theres nothing to lose So now I have something to say  Maybe we can all recognize a moment of silence Maybe we can finally agree on the same point of view A long time ago we believed and we were united So the last thing on Earth I am ready to do is say goodbye  A long time ago we discovered that nothing could stop us This hasnt torn us apart so nothing ever will How can we know where we are if the sun is behind us But this moment will show us the rest of our lives No one is going to save us this time No one can know what were feeling So dont even try   
Justin Bieber,2011,Under The Mistletoe,https://www.azlyrics.com/lyrics/justinbieber/thechristmassongchestnutsroastingonanopenfire.html,pop,iJustin Bieberi Chestnuts roasting on an open fire Jack Frost nipping at your nose Yeah Yuletide carols being sung by a choir And folks dressed up like Eskimos  iJustin Bieberi Everybody knows a turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow Will find it hard to sleep tonight  iUsheri They know that Santas on his way Hes loaded lots of toys and many goodies on his sleigh iBothi And every mothers child is gonna spy To see if reindeer really know how to fly  iBothi And so Im offering this simple phrase To kids from one to ninetytwo Although its been said many times many ways Merry Christmas to you  iBothi Yeah And so Im offering this simple phrase oh wooah To kids from one to ninetytwo Yeah yeah Although its been said many times many ways Merry Christmas Merry Christmas Yeah Merry Christmas Oh No Merry Christmas to you   
Slipknot,2019,We Are Not Your Kind,https://www.azlyrics.com/lyrics/slipknot/notlongforthisworld.html,metal,Cutting or scratching they scar the same The angle is off the edges are soft the mark remains I know Im bitter and full of rage You would be too what Ive been through Knowledge is a difficult age  So decide Tell me how Im gonna die Cause Ive already gone away Decide Tell me how you loved a lie It wasnt really hard to see Hard to see Not long for this world  Carving or biting we bleed for keeps Out of control into the cold hell repeats God Im starving spreading me thin Buying a story my soul is for sale Trust is such an arrogant thing  So decide Tell me how Im gonna die Cause Ive already gone away Decide Tell me how you loved a lie It wasnt really hard to see Hard to see Not long for this world Not long for this world  I KNOW THE SHIT YOU EAT Theres nothing mellow in the DRAMA YOU LIVE AND BREATHE You like your secrets to be KEPT IN THE FAMILY You dont get credit for your RARE GOOD BEHAVIOR GO BE A SAVIOR You dont seem to get what Im saying And Im sick and tired of explaining GOODNIGHT GOODBYE GOOD LUCK Theres nothing worse than a GHOUL MANIFESTO IM NOT IMPRESSED THOUGH  The greatest conclusion that I ever had Was when I woke up and said quotThats enoughquot Living never felt so bad You dont accept it and I dont care Bury yourself above all your guilt When youre ready itll be there  So decide Tell me how Im gonna die Cause Ive already gone away Decide Tell me how you loved a lie It wasnt really hard to see Hard to see Not long for this world Not long for this world Not long for this world  I was not long for this world I was not long for this world  I was not long for this world I was not long for this world I was not long for this world I was not long for this world   
Motionless in White,2007,The Whorror,https://www.azlyrics.com/lyrics/motionlessinwhite/weputthefuninfuneral.html,Rock\Alternatif,Oh shit  Get down get low Turn the radio on  Youre invited to a graveyard party tonight Punk is heavy and the moon is full Dead never looked to beautiful  Gonna dance all night Till the sun goes down Cause were all dead We dont give a fuck So start a party Red dosh and doe Cause this is a stormy rodeo  Frankenstein is about to wreck the gate A bat is about to eat his tea The fires scratching down in the movie soon Has Dracula spiked the punch with blood  We put the fun in Funeral  Coffin kiss From that which you can not escape Misery  Another reason to guard the gate  What happened to the life of the party Im not kidding were all dead Now everybodys passed out face down The sun is rising and the fire has faded away And even if we have to move it to the next town Were gonna rock it this week anyway DIE We wont be dead forever  Fuck yeah   
Slipknot,2004,Vol 3: (The Subliminal Verses),https://www.azlyrics.com/lyrics/slipknot/prelude30.html,metal,I dont know why I never told you I dont know why  I never tried  When we shed these bitter skins again  All the reasons come to life But now its over Now its over Now its over Now its over   I dont know why You never asked me  And I dont know why You never cared  When we hide these little sins again  All the reasons Have to die But now its over Now its over And now its over And now its over And now its over ix4i  No   
Mac Miller,2016,The Divine Feminine,https://www.azlyrics.com/lyrics/macmiller/dang.html,rap,iHook  Anderson Paaki I cant keep on losing you Over complications Gone too soon Wait we was just hangin I cant seem to hold onto dang The people that know me best The key that I wont forget too soon I cant keep on losing you you you you you you I cant keep on losing you you you you you you  iVerse 1  Mac Miller  Anderson Paaki Yeah yeah yeah How many mistakes do it take til you leave When Im left with my hand on my face all red In the face looking at you like quotWaitquot I know I aint a saint if it aint too late well I cant keep on losing you I runaway so fast Know my heart like gold but it break like glass Knowing shit get old when I act so young Baby you so cold never have no sun You dont wanna grow up yeah that shits no fun So when I get home Imma give you some Make you feel like woo when I hit that drum Yeah the dick aint free I dont give no fucks Yeah its complicated got you frustrated Get home late and you dont trust me baby You way too drunk you dont know what Im saying You can drive my car dont drive me crazy Complicated got you frustrated Every single night I keep you waiting You say you dont care is what you saying We both know thats some bullshit Okay we be fighting we be reuniting Kiss me touch me tease me me excited God the devil who is who Tryna get through to you because  iHook  Anderson Paaki I cant keep on losing you Over complications Gone too soon Wait we was just hangin I guess I need to hold onto dang The people that know me best The key that I wont forget too soon I cant keep on losing you  iPostHook  Mac Milleri Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you  iVerse 2  Mac Milleri Well you cant go away girl Imma need you Play your games like they my ticket to an Ivy league school Wont get Hall of Fame dick from a minor league dude I just eat pussy other people need food Only got a little time I aint tryna spend it Arguing about who aint giving who attention Starting up the engine need to reboot I just eat pussy other people need food And I use every bone in my body Keep on holding on to your trust I know you dont want nothin to do with me But just one more time lets make love One more time it aint much Fuck em all lets be us summers soft sweetness Call late drunk you hang up What a mess I made us sense I make none Its complicated keeping me up late Cant concentrate youre always on my brain If its love then why the fuck it come with pain I just think thats some bullshit Okay its seems inviting trust me shes a titan This week she like him next week they fightin Need protection all your dresses bulletproof You safe with me girl  iAnderson Paak  Mac Milleri I cant keep on losing you Where the hell you going Where you taking this trip to wait Dont move dont stay too I cant keep on losing you Where the hell you going Wait Where the hell you going  iHook  Anderson Paaki I cant keep on losing you Over complications Gone too soon Wait we was just hangin I guess I need to hold onto dang The people that know me best The key that I wont forget too soon I cant keep on losing you  iPostHook  Mac Milleri Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you Cant keep losing you I cant keep losing you   
Slipknot,2001,Iowa,https://www.azlyrics.com/lyrics/slipknot/thehereticanthem.html,metal,Eight seven six six six Five four three two one zero  Yeah  Im a pop star threat and Im not dead yet Got a super dread bet with an angel drug head Like a dead beat winner I want to be a sinner An idolized bang for the industry killer A hideous man that you dont understand Throw a suicide party and Im guaranteed to fucking snap Its evilsonic its pornoholic Breakdowns obscenities its all I wanna be  If youre 555 then Im 666 If youre 555 Im 666 Well if youre 555 Im 666 Whats it like to be a heretic If youre 555 Im 666 Whats it like to be a heretic  Everybodys so infatuated Everybodys so completely sure of what we are Everybody defamates from miles away But face to face they havent got a thing to say I bleed for this and I bleed for you Still you look in my face like Im somebody new TOY  nobody wants anything Ive got Which is fine because youre made of everything Im NOT  If youre 555 then Im 666 If youre 555 Im 666 Well if youre 555 Im 666 Whats it like to be a heretic If youre 555 Im 666 Whats it like to be a heretic  Yeah Heretic Yeah  30 Seconds 16 8 4 lemme tell you why I havent the slightest Im teaching your brightest Theyre listening clamoring All the money in the world cant buy me  Go ahead lie to me tell me again how youre tortured I wanna know how you followed your orders so well Youre full of shit You had a dream but this aint it  If youre 555 Im 666 If youre 555 Im 666 If youre 555 Im 666 If youre 555 Im 666  If youre 555 then Im 666 Whats it like to be a heretic If youre 555 then Im 666 Whats it like to be a heretic If youre 555 Im 666 Whats it like to be a heretic If youre 555 then Im 666 Whats it like to be a heretic  Heretic Yeah   
Mac Miller,2011,On And On And Beyond,https://www.azlyrics.com/lyrics/macmiller/anothernight.html,rap,iVerse 1i As I spend another night with out a single thing to do Cept writin down this music I precede to bring to you My man Billy hit me up he got some weed he bringin through Tell him better be that good and grab a pack of swishers too Thats what usually happens Deserve some cool relaxin Smokin herb and laughin at Curb Your Enthusiasm Im just a regular kid at my crib doin regular shit burnin 5 spliffs Im so high another night alone so Im a pour another cup and roll another zone Im gone you aint gonna bring me back So gone couldnt tell you where Im at Maybe New York Philly maybe Pittsburgh You wanna find me hit me on Twitter Well that sound mad lame People love me they dont even know my last name Waitin at the station till its time that I can board the train Headin to the fortune fame should explore my brain See what Im thinkin bout pour a little liquor then I drink it down  iChorusi Cause its just another night on my own layin back as I light up my dro Its just another night alone I spend another night alone Said cause its just another night on my own layin back as I light up my dro Its just another night alone I spend another night alone  iVerse 2i I turn my phone on silent I need to get away Put on J Coles Warm Up and let it play I thank god for blessing me with life every day And to my peoples whove gone well meet at heavens gate Ive been sellin haze but Im sure theres better ways That I can get my pay I just need to get it straight Nothin left to say now its time for action No more bullshit no more relaxin Rappings my passion so I stay writin Spend a couple nights in burn out all the lights in my room Stuck in my crib like glue Thats what I do its nothin new  iChorusi Cause its just another night on my own layin back as I light up my dro Its just another night alone I spend another night alone Said its just another night on my own layin back as I light up my dro Its just another night alone I spend another night alone   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/anightinthestudio.html,rap,Ay yo Josh Ay yo where the fuck you at man What you mean you on your way yo Our session was at 9 its fuckinâ 11 Im out here blow smokin Lâs Waitin for yo ass I dont even think I got Oh no I definitely still got some weed for the lab But still when you gonna be here Soon Mother fucker how soo Oh there you are right now Ay yo whats good bro  This is a DJ Haze exclusive Ay yo whats good bro Just here chillinâ Yeah Im tryin to go to the studio or whatever Yeah I got shit to drop mpther fucker I always got shit to drop damn Ight youâll meet me there Alright  I woke up scratched my nuts Rolled a swisher on the shitter Got blow then I light me up a cigarette The coolest flow coolio a movie roll Now Iâm tryna head up to the lab I headed to the studio open the door Say wassup to everybody who was âposed perform Iâm bout to record they know Iâm smokinâ of course Blow some haze in the air pull out my notebook Then I head up to the booth load the beat off my email Phone on silent ignorinâ calls from females My man Josh sit down get the tempo Put on my headphones Ight letâs go I let go intro the beats startinâ Say a couple words try not to be retarded Cuz Im a goofy dude doin what I choose to do Eatinâ tracks up like some snacks call me scooby doo Now the beat about to drop verse 1 Its like a whirlwind the soldier pull the first gun Everythingâs blank itâs just me and the mic  I donât read a lot so I try and see what I write Visualize the melody hypnotize everybody watchin I hope they ainât blink they eyes Cuz you donât wanna miss a fuckin second When Iâm catchin wreck I be in the booth goinâ off try to catch my breath Couple more bars couple seconds left Killinâ em softly takinâ extra steps They never guessed I be murderinâ and blessinâ Ight the first done but before we start the second We gotta do man shit Doubles and ad libs And Josh makinâ sound like magic He a old school genius with the pro tools Tryna school me on everything that the pros do I tell him that he needs to think it in the book But for now we makin guap just singinâ on some hooks So I donât worry bout the chorus The track gotta hook on it And my verses wit dat they sound good on it Now I do a second maybe do a third If Iâm in the mood to go crazy with my words I take a lilâ break got some haze to burn The cast sittinâ outside can wait they turn We makinâ classics in the session Momâs askin me these questions When you cominâ home you got school Naw Iâm suspended After this track done burn the last blunt smokinâ good Payinâ for my time with stolen goods Say peace to whoever outside its dark Iâm blowed and canât find where the fuck I parked So I beep the car oh there it is Lets go ahead and hip hop in the whip Light them cigarette and sit Gotta ride homie ahead of us Sprunked in the back Tell my man wit the whip to bump on my track  Tryna ride out and Iâm high now   
Mac Miller,2014,Faces,https://www.azlyrics.com/lyrics/macmiller/insideoutside.html,rap,Yeah yeah Shoulda died already I shoulda died already shit I shoulda died already Came in I was high already Everybody trippin and my mind aint steady From my sin shoulda been crucified already Why the fuck you need me Dont you know how to fly already Try and tell you that it aint real Tell em find that Yeti Oh motherfucker And it all go down right now I never been so ready All my homies philosophers Yea all my homies philosophers Now I dont need nobody I would love somebody though Dont you ever get it fucked up Everybody wanna be God Beside God he wanna be like us We never sleep too much beat that pussy up She gonna need that trust Never see me on the street too much but On the inside Im outside all the time Tryna stay away from that electric shock That electric shock Im outside   
Post Malone,2019,Hollywood's Bleeding,https://www.azlyrics.com/lyrics/postmalone/ontheroad.html,rap,Cause they aint never seein me fold under pressure They aint ever ever seen me fold not never Always keep one up on em cause Im too clever I will never ever sell my soul not never Cause I been on the road been on the road I Quit actin like you been with me this whole time Cause I been on the road been on the road I Quit actin like you been with me this whole time  Yeah they bet Ima fall And Im only 24 but bitch I been through it all I got so many hits cant remember them all While Im takin a shit look at the plaques on the wall Yall just sit back wont you kick back Keep on actin like you did that got no respect For nobody whos just fake in life aye aye You aint who you really say you are So pick up the pace there aint no slowing me up Get the fuck out my face can you stop blowing me up Cause one time is expensive one mil a set list Bought a new car fore you walk out for breakfast yeah  Cause they aint never seein me fold under pressure They aint ever ever seen me fold not never Always keep one up on em cause Im too clever I will never ever sell my soul not never Cause I been on the road been on the road I Quit actin like you been with me this whole time Cause I been on the road been on the road I Quit actin like you been with me this whole time  Yeah where you been When it was time to do some work and put it in I just be laughin when I see em look at them Leave when I lose and pop back up soon as I win You aint my day one and I know you not my friend So I cant judge you when you do some phony shit and just pretend Like you really down with me because bein loyal starts within I seen that money overpower love and turn it thin But it aint stop me I just kept goin up took it on the chin I wish every time they say I would fold Id make an quotMquot Fuck around be as rich as Jeff Besos say it again Never lose I go overtime on em stay in that gym lets get it  Cause they aint never seein me fold under pressure They aint ever ever seen me fold not never Always keep one up on em cause Im too clever I will never ever sell my soul not never Cause I been on the road been on the road I Quit actin like you been with me this whole time Cause I been on the road been on the road I Quit actin like you been with me this whole time  Im tired of bein tired This my last shot you cant be mad at least I tried We supposed to be grown but yet you still actin childish I can get on the jet alone I dont need no extra baggage This year turned into a savage I got baguettes in my necklace Driving fast and I wont crash it and Im supposed to be sober But some kind of way I just keep getting older Its gon take more than some pressure to fold me Tried as hard as I can but at this point its outta my hands I aint runnin out of these bands for nothin or no one She said Im a dog but it takes one to know one Been goin hard been by myself I dont need no love  Cause they aint never seein me fold under pressure They aint ever ever seen me fold not never Always keep one up on em cause Im too clever I will never ever sell my soul not never Cause I been on the road been on the road I Quit actin like you been with me this whole time Cause I been on the road been on the road I Quit actin like you been with me this whole time   
Mac Miller,2009,The High Life,https://www.azlyrics.com/lyrics/macmiller/cruisecontrol.html,rap,Ayo Im livin the high life Fly clothes good liquor good weed Fine hoes all the things Im a need We make these ladies pants wet when we grab the mic And we gonna have em like La La La La La La La La La Sit back relax and move slow cause we on cruise control  iWiz Khalifai Wizzle man the fans cant keep em off me always reppin for my city even tho I dont see em often yea As a youngin learn its best to keep from talkin I only say Im the best cause that whats the people call me and Im a keep shining till the day the reaper call me alot of shit on my chest so I suggest you keep from round me tryin slander my name but when u sit think about its hard to showoff your aim when niggas yet to see the targert hes talkin that mess cause hes garbage my trees rolled beauty cause the weed is forign and my homie bought a yacht so we on it and drinks are pourin hoes admire my clothes cause I got louis features on em LiFE just like a movie plus the special features em is bad bitches and good weed to keep us coughin hard as a bed of nails you would be sleepin on MOTHER FUCKER YEAHHHH  iChorusi Ayo Im livin the high life Fly clothes good liquor good weed Fine hoes all the things Im a need We make these ladies pants wet when we grab the mic And we gonna have em like La La La La La La La La La Sit back relax and move slow cause we on cruise control  iMac Milleri Ayo good lookin wiz Uhh I got these mother fuckers hatin on the way boy live the reactin way they ladies always that Im the shit people stay up on my dick I aint worried bout them Im to focused on the money I aint worried bout friends they say the youngin dream like a king Im muhammad ali in the ring christmas eve in the spring waitin for the boy but I aint 21 wizzle cuttin up cause I stay puffin blunts and when the money come Im a give it back got a driver who adresses me as mister mac dealin with theses diva hoes they so demandin mac a young superstar dakota fanning and you know Im plannin for the world to be mine no blind dates but Im hittin girls from behind the type of shine stay turnin em blind just cruisein smokin purp and recline   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/peopleunderthestairs.html,rap,Hey microphone testing Testing you playin politician You martin sheen on the west wing Guessing the best thing for me to do is spit it This shit is never a gimmick you listen you listen more than a minute of it Ive been spitting flows since a kid was 6 years old And if you listen close Ill do this like some mismatched clothes Its whatever put in together You never could be this clever Im rockin the mic forever You gonna stop me never Im cocky because I love it you Rocky without the punches Hockey without the ice and boxes without the lunches Flowing like me no one and that got you mad bitch So your boys are nothing but just air rich I aint tellin nobody how they should live they life I got my own shit to deal with so that just isnt right Im just trying to leave the crib go out and live the night shit Fuck that Im locked in the lab working Dropping the track beats get bodied and bags certain See the world through 1st 2nd and 3rd person omniscient Istening so efficient Trapped in my own goal line ready to go the distance Consider it a privilege That what you get to witness History in the makin You fuckin bitches just playin with ya Still in line waiting for my name to get called ya   
Motionless in White,2010,Creatures,https://www.azlyrics.com/lyrics/motionlessinwhite/creatures.html,Rock\Alternatif,I fall This is the end of you This is the end of you Whispers are their weakness Their weakness  Everyday I must practice To fake this smile on my face Its all the rain thats putting me to sleep Its all the rain thats putting me to sleep  Ill let the blood tell the truth tonight this is my lifes work 11 tracks is not enough to tell you how Ive died inside And love is lost like words 11 tracks is not enough  In spiders eyes a man becomes a fly In prolonged silence we all stand defiled We fall in line with the atrophy of life The calm before the storm is a deafening silence Ive given my all to this valley of despair  We are the damned the cursed and the broken Theres so much more inside us We are the lost the sick and unspoken Theres so much more inside us  Im drowning in an ocean of the tears that Ive cried I tried to drown my sorrows Instead theyre all drowning me I tried to drown my sorrows Instead theyre all drowning me   
Eminem,2010,Recovery,https://www.azlyrics.com/lyrics/eminem/cinderellaman.html,rap,Yeah You know technically Im not even really supposed to be here right now So fuck it might as well make the most of it  Amen Yeah haha Amen Feels good Amen Whooo Amen Guess Im lucky Amen Some of us dont get a second chance Amen But I aint blowing this one Amen Naw man haha Amen Shit I feel like I can do anything now  Who can catch lightning in a bottle Set fire to water Comin out the nozzle on the fire hose flier than swatters  Cinderella man Cinderella man Cinderella man Cinderella man  Smash an hourglass grab the sand take his hands and cup em Spit a rhyme to freeze the clock take the hands of time and cuff em  Cinderella man Cinderella man Cinderella man Cinderella man  Theres a storm comin that the weather man couldnt predict I start to bug prick you better flee cause I get ticked Its a rap I was down when I was down I was kicked I got up Im back to punch you to the ground you trick Its a trap fuck my last CD the shits in my trash I be goddamned if another rapper gets in my ass I hit the gas and I spit every rap as if its my last You can die in the blink of an eye so bat your eyelashes And keep winking and blowin kisses cause youre flirting with death Im destroying your livelihood I aint just hurtin your rep I catch a flow and get goin No remorse Im showin aint slowin for no one Knowin there is nothin you can do about it Zeroin on the target like a marksman The target is you I shut your lane down Took your spot parked in it too Arsenic flow lighter fluid saliva what can you do Go get your crew to hype you up stand behind you like whoooo  That boys hot enough to melt Hell burn Satan too Fry his ass and put his ashes back together with glue See you can hate him he dont blame you frankly he would too This game could illafford to lose him how bout you  Now guess who hey Heres a clue hey He came to the ball in his wife beater lost his Nike shoe Its in your ass hey Hes in your ass hes all up in your psyche too Now whats his name  Cinderella man Cinderella man Cinderella Cinderella man Cinderella man hey hey  If I had a time machine Id be Cinderella man Cinderella man Cinderella man Cinderella man Music is my time machine so call me Cinderella man Cinderella man Cinderella man Cinderella man  Fuck catching lightnin He struck it Screamed quotShut upquot at thunder And flipped the world upside down and made it rain upward  Cinderella man Cinderella man Cinderella man Cinderella man  Rewound the future to the present paused it dont ask how Fuck the past motherfucker hes the shit right now Hes  Cinderella man Cinderella man Cinderella man Cinderella man  Cinderella man Send the fellow Shady dane came to wrap the game up in cellophane Raise up from hell he came But didnt come to bore you with the Cinderella story Nor did he come to do the same Or cant afford to be a label in this day and age And at this stage of the game Mediocrity can no longer be allowed to fly So say bye To the old HI To the new Que SerÃ Consider it his last hurrah Coup de grÃce Raise em high in the sky Keep em up Time to bring the place alive Thanks for being patient I will make no more mistakes Shit my potatos baked Homie the veggies on my plate can fly My filet is smoking weed Yea faggot the steaksstakes are high Shit I aint even suppose to be here By the grace of God The skin on my teeth And the hair on my nuts I skated by Now yall are on thin ice With ankle weights I hate to lie How fuckin irritated are you How much in your face am I And aint shit you can do but fear it Proof is here in spirit and And Im the spittin image Ill mirror it When I stand near it Your pussy lyric I cunt hear it Who forms pyramids and raps circles around square lyricists  Who Heres a clue He came to the ball in his wife beater Lost his Nike shoe Its in your ass hes in your ass hes all up in your psyche too Now whats his name  Cinderella man Cinderella man Cinderella Cinderella man Cinderella man hey hey  If I had a time machine Cinderella man Cinderella man Id be Cinderella man Cinderella man  Music is my time machine so call me Cinderella man Cinderella man Cinderella man Cinderella man   
Eminem,2014,Shady XV,https://www.azlyrics.comtps://www.azlyrics.com/lyrics/slaughterhouse/yallreadyknow.html,rap,
Mac Miller,2009,The High Life,https://www.azlyrics.com/lyrics/macmiller/thehighlife.html,rap,Im so high Find me somewhere in the sky And I know these days just flow by When youre so high Head is somewhere in the sky And you know these days just flow by When youre so high Yea my name is mac miller And u are now living The high life Most dope Big Jerm I see ya Get into it   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/allaroundtheworld.html,rap,I got my cup filled up we came to have a good time so turn my music high we gonna tear this place up Warn the neighbors its a party so go tell everybody We party all around the world We party all around the world We party all around the world We party all around the world  I got my cup filled bitches all around me on some bachelor shit Eyes half closed heavy like they was attached to bricks Around the world I use my atlas make a map of it Globe trotter ho hopper superstar asterik People always wonder so they ask us who we are Rolling up to clubs when we too young to hit the bar Wanna be on top and tryna to get there by tomorrow See the money bitches bubbly designer clothes foreign cars But I aint never gonna change Different city everyday You hear these people scream my name They think Im underage They dont know shit about the game Till Im drunk as fuck on the couch pouring out champagne Living life like its my job and I dont ever take a day off Shit aint been the same since I seen my music take off I be on some âI dont give a fuckâ shit Still with my homies I came up with so celebrate the fact that we young rich and famous  I got my cup filled up we came to have a good time so turn my music high we gonna tear this place up Warn the neighbors its a party so go tell everybody We party all around the world We party all around the world We party all around the world We party all around the world  Hey go Europe to Japan then Mexico to France Bitches of every nationality get up and dance So let me see your hands please We makin noise like a stampede So much smoke up in this bitch you cant breathe Somewhere where its sandy Cali or Miami This the only way to do never made a plan B Cant we get it how we live Tonight aint the night to chill tonight we do it big Girls comin all dressed up and they takin off their clothes We know your man an ameteur so come party with some pros You need something new I know your life is gettin old We aint gettin younger so tonights the night to go So crazy treat it like your last night Even if you broke spend tonight like you cash right Its the fast life dont worry baby we aint here to slow it down Tonight we goin crazy and tomorra you can hold me down  I got my cup filled up we came to have a good time so turn my music high we gonna tear this place up Warn the neighbors its a party so go tell everybody We party all around the world We party all around the world We party all around the world We party all around the world   
Mac Miller,2010,K.I.D.S.,https://www.azlyrics.com/lyrics/macmiller/knockknock.html,rap,This is gonna feel real good alright Most Dope Everybody please put a thumb in the air  iChorus x2i 1 2 3 4 some crazyass kids come and knock up on your door so Let em in let em in let em in hey  iVerse 1i I feel like a million bucks But my money dont really feel like I do And from the ground I built my own damn buzz People was amazed I was still in high school But now Im out and money what Im bout Tryin to get so much that I cant keep count New kicks give me cushion like whoopie Keep a smile like an Eatn Park cookie Everything good Im white boy awesome Up all night  Johnny Carson I aint gotta Benz no just a Honda But try to get my money like an Anaconda Real real long cross the country Smoke joints in the whip no cop can bust me Drive into the stage they applaud and scream All them pretty little girls come and flock to me yeah I rock the beat  iChorus x2i  iVerse 2i And I like my rhymes witty All my dimes pretty If you got weed you can come fly with me I dont take pity on them silly little hoes Milly vanilly but this is really how it goes Mouth my words dont say shit Shhh Shut up bitch and ride this dick Im just playin lets have a ball All we need is some weed hoes and alcohol Hey dont forget it when Im wreckin it Etiquette for the hell of it Smellin it when the L is lit Im Flyer than a pelican Young fresh but Im so damn intelligent Girls givin brains cause Im actin like a gentleman In deeper than the water Michael Phelps was in Finna have a party baby you can tell your friends We the type lookin right still settin trends Fuck a job Im a get these dead presidents  iChorus x2i  iBridgei Not a day goes by when I aint gettin high They wonder why dont I go get myself a job So I can make them bucks but I dont give a fuck No I feel great Bitch I feel great  iChorus x2i   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/stay.html,rap,Its true that all that you know is all that you are You said that its all that you want and more Fuck off and pour another drink And tell me what you think You know that Im too drunk to talk right now You put your cigarette out on my face So beautiful please woman  Dont break your back for me Ill put you out of your misery  Tell me that its all okay tell me that its all okay Ive been waitin on this all damn day waitin on this all damn day Call me in the mornin tell me how last night went Im here but dont count on me to  Stay a little longer if you convince me You tell me all the things that you have against me Every time we make up the truth is fadin Everybodys blind when the views amazin Damn who are we right now Can we have a little conversation Figure it out with no intoxication We carry on what is our motivation Were never wrong how the hell we gonna make it Maybe were used to this Tell me what are we to do Its like we only play to lose Chasin pain with an excuse I love that shit and so do you  But dont break your back for me Ill put you out of your misery  Tell me that its all okay tell me that its all okay Ive been waitin on this all damn day waitin on this all damn day Call me in the mornin tell me how last night went Im here but dont count on me to stay  Tell me that its all okay tell me that its all okay Ive been waitin on this all damn day waitin on this all damn day Call me in the mornin tell me how last night went Im here but dont count on me to stay   
